Is It a Sin to Doubt? (What Your Doubt Says About You)	is-it-a-sin-to-doubt-what-yours-says	profile	doubt / fear of losing faith	Honest Seeking Doubt (not sin) | Faith Wrestling (Jacob-style) | Avoidance Doubt (dodging conviction) | Assurance Anxiety | Cynical Drift	Settles the fear "does doubting mean I'm not really saved?" by reading what's under your doubt	86	GotQuestions "salvation-doubt", 412teens, Ligonier "Can I Have Assurance If I Regularly Doubt", Focus on the Family, Brandon's Desk "Is it a sin to doubt your salvation" — high-anxiety, high-search question
Do You Secretly Feel Like a Fraud at Church?	do-you-secretly-feel-like-a-fraud-at-church	profile	is my faith real / faking it	The Impostor (believe but feel fake) | The Performer (faith as role) | The Quiet Doubter | The Burned-Out Server | The Real Deal (you're harder on yourself than God is)	Names the secret "everyone here is more spiritual than me" feeling almost no one admits out loud	88	Core Christianity & TGC "The Dangers of Faking It in Ministry", For The Church / YMI "Tired of Going Through the Motions"; "feeling like a fraud" is recurring deconstruction/doubt language
How Far From God Do You Actually Feel?	how-far-from-god-do-you-actually-feel	profile	distance from God	Numb & Distant | Cautiously Reaching | One Foot Out | Closer Than You Think | In the Long Wait	A gut-check that measures the gap and tells you the one thing pulling you away most	85	Life.Church "Feel Distant From God", Desiring God "What to Do When God Feels Distant", TGC "When God Seems Far Away", Abundant Life "Why Do I Feel Far From God" — perennial, high-volume topic
What's Really Driving Your Deconstruction?	whats-really-driving-your-deconstruction	profile	deconstruction	Church Hurt | Intellectual Questions | Hypocrisy You Witnessed | A Prayer God Didn't Answer | Inherited Faith You Never Owned	Surfaces the actual root of your deconstruction so you know whether to rebuild or grieve	87	Carey Nieuwhof "5 Real Reasons", Answers in Genesis "Breaking Down Deconstruction", Sophia Society, Wikipedia "Faith deconstruction" all enumerate church-hurt/hypocrisy/intellectual roots; massive TikTok scale
Which Bible Prayer of Lament Is Yours Right Now?	which-lament-prayer-is-yours-right-now	archetype	unanswered prayer / God feels silent	Psalm 88 (darkness, no resolution) | Psalm 13 (how long?) | Psalm 42 (why so downcast) | Habakkuk's complaint | Job's cry | Jeremiah's bitter honesty	Hands the wrestling Christian a real prayer that lets them be brutally honest with God	86	Carrubbers Psalm 88 "When God Is Silent", Grace Church "Praying the Psalms Like Jesus", Pastor Jason Elder "Bible Verses About Lament", scielo Psalm 88 study — lament is trending in honest-faith content
Are You Spiritually Burned Out or Spiritually Dry?	burned-out-or-spiritually-dry	profile	spiritual dryness / burnout	Burnout (you gave too much) | Dryness (a normal desert) | Depression (needs care) | The Dark Night | Disillusionment (a belief broke)	Untangles four things people blur together so you stop treating burnout like a sin problem	87	iBelieve "Spiritually Burned Out But Still Believe... Faith Fatigue", ACS Technologies "Spiritual Burnout in Churches", Soul Shepherding dark-night; growing burnout/deconstruction overlap
Why Can't You Hear God's Voice?	why-cant-you-hear-gods-voice	profile	hearing God	Expecting Audible, Missing the Whisper | Too Much Noise | Not in the Word Enough | He's Confirming, You Want New | A Season of Silence on Purpose	Tells you the specific reason God seems mute to you and what to actually listen for	88	Crossway, Cru, Premier Christianity "Hear God's Voice in Troubled Times", Daily She Pursues "7 Ways to Hear God in the Silence", askaboutmyfaith "How the Holy Spirit Speaks" — dense, high-demand cluster
Which Faith Crisis Are You Living Through?	which-faith-crisis-are-you-living-through	profile	doubt / faith crisis	The Intellectual Wall | The Suffering Crisis (God let me down) | The Church-Hurt Crisis | The Silence Crisis (He went quiet) | The Burnout Crisis	Pinpoints the shape of your crisis so the next step actually fits what broke	85	TGC "I Never Expected to Doubt", RELEVANT "Seven Christian Thinkers Who Wrestled With Doubt", Christian Standard "Wrestling with Deconstruction and Doubt"; faith-crisis framing widely searched
Are You Closer to Walking Away or Coming Back?	closer-to-walking-away-or-coming-back	profile	distance from God / deconstruction	Drifting Out | Stuck at the Wall | Quietly Returning | Rebuilding Stronger | The Prodigal Turning Point	A raw directional read for the person who isn't sure which way their faith is actually moving	86	On The Line Ministries / Truthfully Michelle "Coming Back to God After Falling Away", Grace Blog, prodigal-return content is huge; pairs the leaving (deconstruction) and returning searches
What Should You Do When God Feels Silent?	what-to-do-when-god-feels-silent	profile	God feels silent / dryness	Sit in the Silence (don't fill it) | Return to the Word | Lament Out Loud | Check for a Barrier | Wait With Trust	Moves you from "He's ignoring me" to a concrete practice matched to your season	84	Cru "5 Things to Do When God Seems Silent", Crossway, Abide "Listening to God in the Silence", beneaththefigtree "Listening Prayers" — strongly actionable, high-search
Which Reluctant Believer Are You?	which-reluctant-believer-are-you	archetype	doubt / is my faith real	Gideon (test it twice) | Thomas (show me) | Nicodemus (come at night) | Naomi (call me Mara, I'm bitter) | The Mark 9 Father (I believe, help me) | Nathanael (can anything good come?)	Casts your half-hearted, suspicious faith as a real Bible character instead of a failure	87	Abide "Biblical Figures Who Turned Doubt into Devotion", BibleStudyTools on Thomas, TGC John the Baptist; reluctant/skeptical figures are vivid, share-friendly, and net-new vs existing apostle quiz
Is Your Quiet Time Actually Working?	is-your-quiet-time-actually-working	profile	dry quiet times / prayer life	Box-Checking (going through motions) | Bone Dry (nothing's landing) | Distracted (can't focus) | Performance Reading | Quietly Growing (more than you feel)	Honest audit of the morning devotions that feel like homework, with a fix for your exact rut	83	YMI "Tired of Going Through the Motions", Living a Fruitful Life "Active or on Autopilot", dailybreadcore "Hear God in the Quiet Moments"; dry-quiet-time is a constant pain point
What's Your Doubt Trying to Tell You?	whats-your-doubt-trying-to-tell-you	profile	doubt / is my faith real	An Unanswered Question | A Buried Wound | A Sin You're Hiding From | A Faith You Outgrew | An Invitation to Go Deeper	Reframes doubt as a messenger with a message instead of an enemy to crush	85	Crossway "Is Doubt the Backstory Behind Your Apathy", Coracle "On Good Questions, Doubt & Deconstruction", Boundless "What to Do With Doubt" — doubt-as-signal angle is fresh and shareable
Do You Believe God Is Good When He's Silent?	do-you-believe-god-is-good-when-silent	profile	God feels silent / unanswered prayer	Trusting in the Dark | White-Knuckling It | Quietly Angry | Bargaining | Numb to the Question	A heart-level test of what you actually believe about God when the answers stop coming	84	"Faith is learning to trust God in the dark" widely shared; Cru on God's silence, EPM "Keep Trusting God If He Hasn't Answered My Deepest Prayers", Hope for the Broken-Hearted — emotionally charged
Why Does God Feel Hidden? (What's Really Going On)	why-does-god-feel-hidden	profile	distance from God / God feels silent	He's Protecting Your Free Will | He's Closer Than the Feeling | A Sin Cloud | You're Looking for Him Wrong | The Refining Silence	Tackles the raw "if You're real, why do You hide?" question without dismissing the pain	86	CS Lewis Institute "If God Is Real, Why Does He Feel So Hidden", Catholic.com "10 Reasons for a Hidden God", flawedtheology "Divine Hiddenness", raisingjesus "Why Doesn't God Just Show Up" — high-charge apologetic-meets-personal
Which Stage of Returning to God Are You In?	which-stage-of-returning-to-god	profile	coming back to faith / reconstruction	Still Far Off | Coming to Your Senses | The Walk Home | Met by the Father | Rebuilding (the older-brother work)	Maps the prodigal's journey onto YOUR return so you know what to expect next	84	Scriptures In Use & Lifesprings "Prodigal Son's Path to Restoration", everydayFORMATION "Steps to Renew Your Faith", Forward in Christ "come back to faith"; prodigal framing is beloved and shareable
Faith or Feelings: What Are You Actually Running On?	faith-or-feelings-what-running-on	profile	dryness / is my faith real	Chasing the Feeling | Faith on Fumes | Steady but Joyless | Numb but Faithful | Feeling-Free Trust	Exposes whether your faith depends on a spiritual high, and what happens when the high is gone	85	Ligonier/GotQuestions "feelings don't save us, Christ does", crossexamined "most doubts are emotional"; "I don't feel God anymore" is core dryness language — relatable, convicting
Doubt or Unbelief: Which Are You Wrestling?	doubt-or-unbelief-which-wrestling	profile	doubt / fear of losing faith	Honest Doubt (faith seeking) | Wrestling Faith | Hardening Unbelief | Apathy Creep | Faith Under Construction	Clarifies the scary line between "I'm doubting" and "I've stopped believing" — and which side you're on	85	Os Guinness "suspension between faith and unbelief"; Mark 9 "help my unbelief" is the anchor verse; The 96th Thesis "Three Kinds of Doubt", John Ankerberg "Identifying Doubt" — the distinction is searched and shareable
How Honest Are You Being With God?	how-honest-are-you-being-with-god	profile	prayer life / God feels silent	The Polite Pray-er | The Avoider | The Stuffed-Down Lament | The Angry-but-Silent | The Brutally Honest (like the Psalms)	Reveals whether you're praying the safe version of your heart while the real stuff stays buried	83	Bill Muehlenberg "Psalm 88 and Being Honest To God", Franciscan Media "Biblical Laments: Prayer Out of Pain", Grace Church "Praying the Psalms" — "be honest with God" lament theme rising in honest-faith content
Bible Doubters IQ: Who Really Said It?	bible-doubters-iq	knowledge	doubt / is my faith real	Match the Doubt to the Doubter | Thomas, Gideon, Sarah, John the Baptist | "Help my unbelief" — who? | Fleece, fig tree, or prison? | Score: Skeptic to Scholar	A fun, low-pressure Bible-knowledge quiz on famous doubters that makes wrestling with faith feel normal	81	TGC, Desiring God, Abide, BibleStudyTools, Wikipedia "Doubting Thomas" all catalog these figures; knowledge-quiz framing rides the strong doubter-content demand while staying net-new
